40.65724182128906,-74.00286865234375
44.93484115600586,-93.66797637939453
41.1555290222168,-73.99075317382812
45.46699905395508,-73.543701171875
-34.611778259277344,-58.41730880737305
52.309051513671875,4.940189838409424
55.680511474609375,12.58782958984375
49.11594009399414,10.753399848937988
50.79999923706055,-1.1330000162124634
40.42618179321289,-3.6851398944854736
48.88140106201172,2.3364999294281006
52.2317008972168,21.018339157104492
-33.64500045776367,19.443599700927734
30.235559463500977,120.15888977050781
22.248310089111328,114.15239715576172
20.0,77.0
35.69628143310547,139.73855590820312
31.299999237060547,34.45000076293945
-33.86714172363281,151.2071075439453
-37.81425094604492,144.96316528320312
